timestamp,midprice,midprice_mean,midprice_mkt,book-imbalance-0.7-5-1-midprice,book-imbalance-0.8-5-1-midprice,book-imbalance-0.9-5-1-midprice,book-imbalance-0.7-5-1-midprice_mean,book-imbalance-0.8-5-1-midprice_mean,book-imbalance-0.9-5-1-midprice_mean,book-imbalance-0.7-5-1-midprice_mkt,book-imbalance-0.8-5-1-midprice_mkt,book-imbalance-0.9-5-1-midprice_mkt
2024-04-09 19:33:04.940387,100261500.0,100272700.0,100276000.0,38407.366,41596.928,43276.763,27207.366,30396.928,32076.763,23907.366,27096.928,28776.763
2024-04-09 19:33:05.955120,100261500.0,100272700.0,100276000.0,19907.294,20203.056,20374.196,8707.294,9003.056,9174.196,5407.294,5703.056,5874.196
2024-04-09 19:33:06.958167,100261500.0,100272700.0,100276000.0,17852.688,18657.176,19133.843,6652.688,7457.176,7933.843,3352.688,4157.176,4633.843
2024-04-09 19:33:07.961543,100261500.0,100272700.0,100276000.0,37725.19,39374.176,40249.887,26525.19,28174.176,29049.887,23225.19,24874.176,25749.887
2024-04-09 19:33:08.964297,100261500.0,100272700.0,100276000.0,37725.19,39374.176,40249.887,26525.19,28174.176,29049.887,23225.19,24874.176,25749.887
2024-04-09 19:33:09.966433,100263000.0,100272200.0,100276000.0,33951.2,34980.086,35495.236,24751.2,25780.086,26295.236,20951.2,21980.086,22495.236
2024-04-09 19:33:10.969600,100263000.0,100271400.0,100276000.0,28718.214,29570.775,30029.632,20318.214,21170.775,21629.632,15718.214,16570.775,17029.632
2024-04-09 19:33:11.969830,100263000.0,100270500.0,100276000.0,26160.688,26649.685,26902.397,18660.688,19149.685,19402.397,13160.688,13649.685,13902.397
2024-04-09 19:33:12.981893,100263000.0,100267600.0,100276000.0,20800.69,21832.1,22370.125,16200.69,17232.1,17770.125,7800.69,8832.1,9370.125
2024-04-09 19:33:13.993955,100263000.0,100270000.0,100276000.0,22257.395,22476.016,22597.739,15257.395,15476.016,15597.739,9257.395,9476.016,9597.739
2024-04-09 19:33:14.999782,100263000.0,100266800.0,100276000.0,17563.029,18435.895,18894.437,13763.029,14635.895,15094.437,4563.029,5435.895,5894.437
2024-04-09 19:33:16.013363,100262500.0,100265900.0,100272088.279,14420.66,15115.164,15484.288,11020.66,11715.164,12084.288,4832.381,5526.885,5896.009
2024-04-09 19:33:17.017570,100262500.0,100265900.0,100272088.279,14420.66,15115.164,15484.288,11020.66,11715.164,12084.288,4832.381,5526.885,5896.009
2024-04-09 19:33:18.019576,100262500.0,100265900.0,100272088.279,14420.66,15115.164,15484.288,11020.66,11715.164,12084.288,4832.381,5526.885,5896.009
2024-04-09 19:33:19.029497,100263000.0,100267000.0,100251740.741,13943.742,14626.511,14991.637,9943.742,10626.511,10991.637,25203.001,25885.77,26250.896
2024-04-09 19:33:20.030091,100263000.0,100267000.0,100251740.741,13943.742,14626.511,14991.637,9943.742,10626.511,10991.637,25203.001,25885.77,26250.896
2024-04-09 19:33:21.043212,100263000.0,100267000.0,100251740.741,10968.514,11860.025,12366.18,6968.514,7860.025,8366.18,22227.773,23119.284,23625.439
2024-04-09 19:33:22.043452,100263000.0,100267000.0,100251740.741,10949.834,11848.934,12358.193,6949.834,7848.934,8358.193,22209.093,23108.193,23617.452
2024-04-09 19:33:23.046896,100262000.0,100266800.0,100251679.012,11222.898,12078.741,12565.067,6422.898,7278.741,7765.067,21543.886,22399.729,22886.055
2024-04-09 19:33:24.051111,100262000.0,100266800.0,100251679.012,11222.898,12078.741,12565.067,6422.898,7278.741,7765.067,21543.886,22399.729,22886.055
2024-04-09 19:33:25.064087,100262000.0,100266800.0,100251679.012,11222.898,12078.741,12565.067,6422.898,7278.741,7765.067,21543.886,22399.729,22886.055
2024-04-09 19:33:26.065158,100258000.0,100268900.0,100251432.099,8857.464,8097.941,7750.161,-2042.536,-2802.059,-3149.839,15425.365,14665.842,14318.062
2024-04-09 19:33:27.075624,100257500.0,100263700.0,100251401.235,4455.379,4640.747,4771.614,-1744.621,-1559.253,-1428.386,10554.144,10739.512,10870.379
2024-04-09 19:33:28.078299,100257500.0,100263700.0,100251401.235,4455.379,4640.747,4771.614,-1744.621,-1559.253,-1428.386,10554.144,10739.512,10870.379
2024-04-09 19:33:29.080293,100257000.0,100263100.0,100262367.013,4934.926,5129.863,5264.207,-1165.074,-970.137,-835.793,-432.087,-237.15,-102.806
2024-04-09 19:33:30.083664,100256000.0,100262800.0,100260547.417,4781.486,4910.508,5010.615,-2018.514,-1889.492,-1789.385,234.069,363.091,463.198
2024-04-09 19:33:31.086530,100256000.0,100262800.0,100260505.948,4733.021,4861.27,4961.482,-2066.979,-1938.73,-1838.518,227.073,355.322,455.534
2024-04-09 19:33:32.095941,100256000.0,100262800.0,100260505.948,4733.021,4861.27,4961.482,-2066.979,-1938.73,-1838.518,227.073,355.322,455.534
2024-04-09 19:33:33.106519,100256000.0,100262800.0,100260505.948,4733.021,4861.27,4961.482,-2066.979,-1938.73,-1838.518,227.073,355.322,455.534
2024-04-09 19:33:34.115642,100256000.0,100262800.0,100260505.948,4733.021,4861.27,4961.482,-2066.979,-1938.73,-1838.518,227.073,355.322,455.534
2024-04-09 19:33:35.128324,100254000.0,100262400.0,100257003.965,5289.355,5331.651,5386.194,-3110.645,-3068.349,-3013.806,2285.39,2327.686,2382.229
2024-04-09 19:33:36.129711,100254000.0,100262400.0,100256993.59,5272.984,5315.096,5369.712,-3127.016,-3084.904,-3030.288,2279.394,2321.506,2376.122
2024-04-09 19:33:37.134578,100254000.0,100262400.0,100256993.59,5272.984,5315.096,5369.712,-3127.016,-3084.904,-3030.288,2279.394,2321.506,2376.122
2024-04-09 19:33:38.137081,100254000.0,100262400.0,100256993.59,5272.984,5315.096,5369.712,-3127.016,-3084.904,-3030.288,2279.394,2321.506,2376.122
2024-04-09 19:33:39.139459,100254000.0,100262400.0,100256993.59,5272.984,5315.096,5369.712,-3127.016,-3084.904,-3030.288,2279.394,2321.506,2376.122
2024-04-09 19:33:40.142069,100263000.0,100273600.0,100276000.0,34194.668,35318.636,35898.59,23594.668,24718.636,25298.59,21194.668,22318.636,22898.59
2024-04-09 19:33:41.143870,100256000.0,100268000.0,100260470.779,8540.283,7623.504,7197.203,-3459.717,-4376.496,-4802.797,4069.504,3152.725,2726.424
2024-04-09 19:33:42.145145,100255500.0,100262500.0,100259598.214,4112.606,4175.891,4241.976,-2887.394,-2824.109,-2758.024,14.392,77.677,143.762
2024-04-09 19:33:43.148404,100254000.0,100262100.0,100256967.954,4154.302,4131.781,4152.413,-3945.698,-3968.219,-3947.587,1186.348,1163.827,1184.459
2024-04-09 19:33:44.152135,100254000.0,100262100.0,100256967.954,4154.302,4131.781,4152.413,-3945.698,-3968.219,-3947.587,1186.348,1163.827,1184.459
2024-04-09 19:33:45.162678,100259500.0,100269400.0,100259392.491,4179.212,3196.284,2740.065,-5720.788,-6703.716,-7159.935,4286.721,3303.793,2847.574
2024-04-09 19:33:46.171946,100259500.0,100269400.0,100259392.491,4190.257,3206.949,2750.474,-5709.743,-6693.051,-7149.526,4297.766,3314.458,2857.983
2024-04-09 19:33:47.176214,100259500.0,100269400.0,100259478.261,4674.726,3645.112,3156.707,-5225.274,-6254.888,-6743.293,4696.465,3666.851,3178.446
2024-04-09 19:33:48.178399,100259500.0,100269400.0,100259478.261,4674.726,3645.112,3156.707,-5225.274,-6254.888,-6743.293,4696.465,3666.851,3178.446
2024-04-09 19:33:49.181763,100259500.0,100269400.0,100259478.261,4674.726,3645.112,3156.707,-5225.274,-6254.888,-6743.293,4696.465,3666.851,3178.446
2024-04-09 19:33:50.184053,100267000.0,100276200.0,100276000.0,39063.68,40063.875,40461.55,29863.68,30863.875,31261.55,30063.68,31063.875,31461.55
2024-04-09 19:33:51.184558,100267500.0,100273300.0,100276000.0,16419.95,16726.839,16860.993,10619.95,10926.839,11060.993,7919.95,8226.839,8360.993
2024-04-09 19:33:52.196945,100267500.0,100273300.0,100276000.0,16409.88,16719.467,16854.999,10609.88,10919.467,11054.999,7909.88,8219.467,8354.999
2024-04-09 19:33:53.197486,100267500.0,100273300.0,100276000.0,16442.562,16735.536,16865.29,10642.562,10935.536,11065.29,7942.562,8235.536,8365.29
2024-04-09 19:33:54.210478,100267500.0,100273300.0,100276000.0,16442.562,16735.536,16865.29,10642.562,10935.536,11065.29,7942.562,8235.536,8365.29
2024-04-09 19:33:55.212601,100267500.0,100271200.0,100276000.0,15555.566,16827.583,17505.632,11855.566,13127.583,13805.632,7055.566,8327.583,9005.632
2024-04-09 19:33:56.226076,100267500.0,100271200.0,100276000.0,15555.566,16827.583,17505.632,11855.566,13127.583,13805.632,7055.566,8327.583,9005.632
2024-04-09 19:33:57.234374,100267500.0,100271200.0,100276000.0,15555.566,16827.583,17505.632,11855.566,13127.583,13805.632,7055.566,8327.583,9005.632
2024-04-09 19:33:58.236829,100267500.0,100271200.0,100276000.0,5506.801,5720.699,5889.776,1806.801,2020.699,2189.776,-2993.199,-2779.301,-2610.224
2024-04-09 19:33:59.239000,100267500.0,100271200.0,100276000.0,5362.143,5601.295,5784.864,1662.143,1901.295,2084.864,-3137.857,-2898.705,-2715.136
2024-04-09 19:34:00.243714,100267500.0,100271200.0,100276000.0,5362.143,5601.295,5784.864,1662.143,1901.295,2084.864,-3137.857,-2898.705,-2715.136
2024-04-09 19:34:01.244689,100267500.0,100271200.0,100276000.0,5362.143,5601.295,5784.864,1662.143,1901.295,2084.864,-3137.857,-2898.705,-2715.136
2024-04-09 19:34:02.246194,100268000.0,100272700.0,100276000.0,16488.637,17514.841,18051.441,11788.637,12814.841,13351.441,8488.637,9514.841,10051.441
2024-04-09 19:34:03.251837,100268000.0,100271300.0,100276000.0,16477.897,17511.213,18049.718,13177.897,14211.213,14749.718,8477.897,9511.213,10049.718
2024-04-09 19:34:04.260156,100268000.0,100271300.0,100276000.0,16482.851,17516.052,18054.383,13182.851,14216.052,14754.383,8482.851,9516.052,10054.383
2024-04-09 19:34:05.271730,100268000.0,100268500.0,100276000.0,15509.181,16781.415,17438.141,15009.181,16281.415,16938.141,7509.181,8781.415,9438.141
2024-04-09 19:34:06.284991,100268000.0,100269200.0,100276000.0,17531.962,18975.247,19728.608,16331.962,17775.247,18528.608,9531.962,10975.247,11728.608
2024-04-09 19:34:07.291663,100268000.0,100270200.0,100276000.0,21998.561,24274.767,25574.058,19798.561,22074.767,23374.058,13998.561,16274.767,17574.058
2024-04-09 19:34:08.303469,100268000.0,100270200.0,100276000.0,21998.561,24274.767,25574.058,19798.561,22074.767,23374.058,13998.561,16274.767,17574.058
2024-04-09 19:34:09.314525,100268000.0,100270200.0,100276000.0,21998.561,24274.767,25574.058,19798.561,22074.767,23374.058,13998.561,16274.767,17574.058
2024-04-09 19:34:10.316459,100268000.0,100273300.0,100276000.0,28315.388,30234.544,31268.364,23015.388,24934.544,25968.364,20315.388,22234.544,23268.364
2024-04-09 19:34:11.321742,100268000.0,100271900.0,100276000.0,24404.206,26506.72,27692.718,20504.206,22606.72,23792.718,16404.206,18506.72,19692.718
2024-04-09 19:34:12.328340,100268000.0,100273300.0,100276000.0,27379.08,29163.974,30127.428,22079.08,23863.974,24827.428,19379.08,21163.974,22127.428
2024-04-09 19:34:13.339190,100268000.0,100272200.0,100276000.0,23816.282,25735.887,26822.195,19616.282,21535.887,22622.195,15816.282,17735.887,18822.195
2024-04-09 19:34:14.341911,100272000.0,100278900.0,100284000.0,25589.802,26988.1,27762.602,18689.802,20088.1,20862.602,13589.802,14988.1,15762.602
2024-04-09 19:34:15.345192,100272500.0,100281200.0,100284000.0,33327.748,34544.329,35145.807,24627.748,25844.329,26445.807,21827.748,23044.329,23645.807
2024-04-09 19:34:16.349017,100272500.0,100281400.0,100284000.0,31262.935,32355.647,32935.029,22362.935,23455.647,24035.029,19762.935,20855.647,21435.029
2024-04-09 19:34:17.351698,100272500.0,100281400.0,100284000.0,25087.343,26235.98,26891.035,16187.343,17335.98,17991.035,13587.343,14735.98,15391.035
2024-04-09 19:34:18.353046,100272500.0,100279000.0,100284000.0,19286.491,20533.747,21293.132,12786.491,14033.747,14793.132,7786.491,9033.747,9793.132
2024-04-09 19:34:19.357701,100272500.0,100281400.0,100284000.0,25124.79,26261.098,26910.506,16224.79,17361.098,18010.506,13624.79,14761.098,15410.506
2024-04-09 19:34:20.357918,100272500.0,100279100.0,100284000.0,19571.136,20831.99,21599.287,12971.136,14231.99,14999.287,8071.136,9331.99,10099.287
2024-04-09 19:34:21.360527,100272500.0,100279100.0,100284000.0,19571.136,20831.99,21599.287,12971.136,14231.99,14999.287,8071.136,9331.99,10099.287
2024-04-09 19:34:22.375917,100272500.0,100279100.0,100284000.0,19571.136,20831.99,21599.287,12971.136,14231.99,14999.287,8071.136,9331.99,10099.287
2024-04-09 19:34:23.389946,100272500.0,100279100.0,100284000.0,19571.136,20831.99,21599.287,12971.136,14231.99,14999.287,8071.136,9331.99,10099.287
2024-04-09 19:34:24.400352,100272500.0,100279100.0,100284000.0,19571.136,20831.99,21599.287,12971.136,14231.99,14999.287,8071.136,9331.99,10099.287
2024-04-09 19:34:25.404116,100272500.0,100279100.0,100284000.0,19571.136,20831.99,21599.287,12971.136,14231.99,14999.287,8071.136,9331.99,10099.287
2024-04-09 19:34:26.406591,100272500.0,100281300.0,100284000.0,26268.931,27539.031,28241.077,17468.931,18739.031,19441.077,14768.931,16039.031,16741.077
2024-04-09 19:34:27.416538,100272000.0,100279700.0,100284000.0,26401.293,27669.189,28365.617,18701.293,19969.189,20665.617,14401.293,15669.189,16365.617
2024-04-09 19:34:28.428111,100272000.0,100280500.0,100283929.722,31180.588,32316.159,32858.116,22680.588,23816.159,24358.116,19250.866,20386.437,20928.394
2024-04-09 19:34:29.430516,100273000.0,100279200.0,100283807.86,30887.524,32523.806,33339.375,24687.524,26323.806,27139.375,20079.664,21715.946,22531.515
2024-04-09 19:34:30.433013,100273000.0,100279200.0,100283807.86,30887.524,32523.806,33339.375,24687.524,26323.806,27139.375,20079.664,21715.946,22531.515
2024-04-09 19:34:31.434298,100272500.0,100278100.0,100283978.535,31276.135,32944.087,33774.376,25676.135,27344.087,28174.376,19797.6,21465.552,22295.841
2024-04-09 19:34:32.448271,100273000.0,100279200.0,100283804.444,30389.429,32137.934,33011.668,24189.429,25937.934,26811.668,19584.985,21333.49,22207.224
2024-04-09 19:34:33.454586,100272500.0,100278700.0,100283978.535,31342.073,32992.012,33813.865,25142.073,26792.012,27613.865,19863.538,21513.477,22335.33
2024-04-09 19:34:34.467416,100272500.0,100278700.0,100283978.535,31343.368,32993.115,33814.851,25143.368,26793.115,27614.851,19864.833,21514.58,22336.316
2024-04-09 19:34:35.477500,100272500.0,100278700.0,100283978.535,31343.368,32993.115,33814.851,25143.368,26793.115,27614.851,19864.833,21514.58,22336.316
2024-04-09 19:34:36.480679,100272500.0,100278700.0,100283978.535,31343.368,32993.115,33814.851,25143.368,26793.115,27614.851,19864.833,21514.58,22336.316
2024-04-09 19:34:37.483650,100272500.0,100278700.0,100283978.535,31343.368,32993.115,33814.851,25143.368,26793.115,27614.851,19864.833,21514.58,22336.316
2024-04-09 19:34:38.485343,100272500.0,100278700.0,100283978.535,31343.368,32993.115,33814.851,25143.368,26793.115,27614.851,19864.833,21514.58,22336.316
2024-04-09 19:34:39.489385,100272500.0,100278700.0,100283978.535,31343.368,32993.115,33814.851,25143.368,26793.115,27614.851,19864.833,21514.58,22336.316
2024-04-09 19:34:40.490303,100273000.0,100279500.0,100283797.235,30906.484,32536.142,33348.912,24406.484,26036.142,26848.912,20109.249,21738.907,22551.677
2024-04-09 19:34:41.495344,100272500.0,100278700.0,100283978.535,31343.368,32993.115,33814.851,25143.368,26793.115,27614.851,19864.833,21514.58,22336.316
2024-04-09 19:34:42.504793,100273500.0,100283900.0,100285953.38,35209.931,36282.084,36770.919,24809.931,25882.084,26370.919,22756.551,23828.704,24317.539
2024-04-09 19:34:43.512924,100273500.0,100283900.0,100285953.38,35211.61,36283.481,36772.152,24811.61,25883.481,26372.152,22758.23,23830.101,24318.772
2024-04-09 19:34:44.516353,100273500.0,100283900.0,100285953.38,35211.61,36283.481,36772.152,24811.61,25883.481,26372.152,22758.23,23830.101,24318.772
2024-04-09 19:34:45.521362,100285000.0,100286900.0,100285976.879,24341.564,25271.864,25689.174,22441.564,23371.864,23789.174,23364.685,24294.985,24712.295
2024-04-09 19:34:46.531236,100285000.0,100286900.0,100285976.879,24341.564,25271.864,25689.174,22441.564,23371.864,23789.174,23364.685,24294.985,24712.295
2024-04-09 19:34:47.531265,100285000.0,100286900.0,100285976.879,24341.564,25271.864,25689.174,22441.564,23371.864,23789.174,23364.685,24294.985,24712.295
2024-04-09 19:34:48.543915,100285000.0,100286900.0,100285976.879,24341.564,25271.864,25689.174,22441.564,23371.864,23789.174,23364.685,24294.985,24712.295
2024-04-09 19:34:49.547137,100293500.0,100295100.0,100300918.256,20155.653,20824.586,21102.074,18555.653,19224.586,19502.074,12737.397,13406.33,13683.818
2024-04-09 19:34:50.547914,100293500.0,100297500.0,100300918.256,16236.12,16314.37,16373.371,12236.12,12314.37,12373.371,8817.864,8896.114,8955.115
2024-04-09 19:34:51.550909,100293500.0,100299300.0,100300918.256,18915.343,18884.086,18815.052,13115.343,13084.086,13015.052,11497.087,11465.83,11396.796
2024-04-09 19:34:52.551743,100293500.0,100299600.0,100300918.699,17450.508,17366.673,17272.107,11350.508,11266.673,11172.107,10031.809,9947.974,9853.408
2024-04-09 19:34:53.565036,100293500.0,100299300.0,100300918.699,18656.121,18586.406,18494.81,12856.121,12786.406,12694.81,11237.422,11167.707,11076.111
2024-04-09 19:34:54.574934,100294000.0,100303400.0,100300864.734,17927.453,17674.449,17490.847,8527.453,8274.449,8090.847,11062.719,10809.715,10626.113
2024-04-09 19:34:55.578860,100295000.0,100304500.0,100300910.112,16832.205,16551.593,16356.391,7332.205,7051.593,6856.391,10922.093,10641.481,10446.279
2024-04-09 19:34:56.581469,100295000.0,100304500.0,100300902.834,16759.071,16473.569,16275.68,7259.071,6973.569,6775.68,10856.237,10570.735,10372.846
2024-04-09 19:34:57.583888,100295000.0,100304500.0,100300902.834,16753.167,16467.034,16268.771,7253.167,6967.034,6768.771,10850.333,10564.2,10365.937
2024-04-09 19:34:58.586807,100295000.0,100304500.0,100300903.614,16760.64,16474.995,16276.998,7260.64,6974.995,6776.998,10857.026,10571.381,10373.384
2024-04-09 19:34:59.589732,100295000.0,100304500.0,100300903.614,16760.64,16474.995,16276.998,7260.64,6974.995,6776.998,10857.026,10571.381,10373.384
2024-04-09 19:35:00.590999,100295000.0,100304500.0,100300903.614,16760.64,16474.995,16276.998,7260.64,6974.995,6776.998,10857.026,10571.381,10373.384
2024-04-09 19:35:01.601674,100295000.0,100304500.0,100300903.614,16760.64,16474.995,16276.998,7260.64,6974.995,6776.998,10857.026,10571.381,10373.384
2024-04-09 19:35:02.604158,100306500.0,100311000.0,100309385.65,8674.215,8086.198,7752.24,4174.215,3586.198,3252.24,5788.565,5200.548,4866.59
2024-04-09 19:35:03.618649,100306500.0,100311000.0,100309256.471,8565.985,7975.18,7639.881,4065.985,3475.18,3139.881,5809.514,5218.709,4883.41
2024-04-09 19:35:04.618968,100306500.0,100313400.0,100308445.122,8625.106,7930.406,7541.589,1725.106,1030.406,641.589,6679.984,5985.284,5596.467
2024-04-09 19:35:05.629125,100306500.0,100314200.0,100308473.282,8874.137,8158.439,7758.762,1174.137,458.439,58.762,6900.855,6185.157,5785.48
2024-04-09 19:35:06.639971,100306500.0,100314200.0,100309521.459,9438.56,8754.629,8372.632,1738.56,1054.629,672.632,6417.101,5733.17,5351.173
2024-04-09 19:35:07.650181,100330500.0,100334300.0,100337108.696,27258.921,29680.899,31022.136,23458.921,25880.899,27222.136,20650.225,23072.203,24413.44
2024-04-09 19:35:08.659551,100333000.0,100343000.0,100327666.667,12549.804,10958.287,9927.549,2549.804,958.287,-72.451,17883.137,16291.62,15260.882
2024-04-09 19:35:09.663518,100333000.0,100341500.0,100338500.0,7134.021,4874.464,3503.179,-1365.979,-3625.536,-4996.821,1634.021,-625.536,-1996.821
2024-04-09 19:35:10.664846,100348000.0,100359000.0,100347333.333,22371.663,23097.126,23459.83,11371.663,12097.126,12459.83,23038.33,23763.793,24126.497
2024-04-09 19:35:11.668132,100363500.0,100366500.0,100368290.323,4549.979,4815.934,4977.369,1549.979,1815.934,1977.369,-240.344,25.611,187.046
2024-04-09 19:35:12.669133,100363500.0,100366500.0,100369916.667,4628.909,4880.174,5033.286,1628.909,1880.174,2033.286,-1787.758,-1536.493,-1383.381
2024-04-09 19:35:13.669587,100366500.0,100369600.0,100352568.627,-1184.994,-1080.396,-987.68,-4284.994,-4180.396,-4087.68,12746.379,12850.977,12943.693
2024-04-09 19:35:14.676725,100367500.0,100375200.0,100357923.077,9931.898,9879.128,9849.262,2231.898,2179.128,2149.262,19508.821,19456.051,19426.185
2024-04-09 19:35:15.679207,100367000.0,100371600.0,100353549.02,11349.393,12390.183,12855.062,6749.393,7790.183,8255.062,24800.373,25841.163,26306.042
2024-04-09 19:35:16.682347,100367000.0,100371300.0,100353549.02,16147.65,16301.023,16282.698,11847.65,12001.023,11982.698,29598.63,29752.003,29733.678
2024-04-09 19:35:17.693498,100367000.0,100370200.0,100353815.534,16518.286,16524.318,16446.437,13318.286,13324.318,13246.437,29702.752,29708.784,29630.903
2024-04-09 19:35:18.702771,100367000.0,100370200.0,100354076.923,16523.993,16526.958,16448.08,13323.993,13326.958,13248.08,29447.07,29450.035,29371.157
2024-04-09 19:35:19.703463,100367000.0,100370200.0,100354076.923,16523.993,16526.958,16448.08,13323.993,13326.958,13248.08,29447.07,29450.035,29371.157
2024-04-09 19:35:20.713994,100367000.0,100369500.0,100354076.923,14520.888,15053.466,15235.222,12020.888,12553.466,12735.222,27443.965,27976.543,28158.299
2024-04-09 19:35:21.725658,100367000.0,100369500.0,100354076.923,14520.888,15053.466,15235.222,12020.888,12553.466,12735.222,27443.965,27976.543,28158.299
2024-04-09 19:35:22.735716,100367500.0,100371400.0,100356454.545,13436.701,14558.425,15048.573,9536.701,10658.425,11148.573,24482.156,25603.88,26094.028
2024-04-09 19:35:23.747317,100367500.0,100369600.0,100356675.676,13502.729,14591.989,15070.277,11402.729,12491.989,12970.277,24327.053,25416.313,25894.601
2024-04-09 19:35:24.749862,100367500.0,100368900.0,100354264.706,13620.916,14217.261,14431.821,12220.916,12817.261,13031.821,26856.21,27452.555,27667.115
2024-04-09 19:35:25.753621,100367500.0,100368900.0,100354264.706,15412.453,16597.869,17080.254,14012.453,15197.869,15680.254,28647.747,29833.163,30315.548
2024-04-09 19:35:26.755555,100367500.0,100368900.0,100354264.706,15420.357,16603.612,17084.884,14020.357,15203.612,15684.884,28655.651,29838.906,30320.178
2024-04-09 19:35:27.758313,100359000.0,100366700.0,100378739.043,24621.614,25499.38,25845.012,16921.614,17799.38,18145.012,4882.571,5760.337,6105.969
2024-04-09 19:35:28.762609,100345000.0,100360700.0,100350473.684,14905.14,14469.409,14183.497,-794.86,-1230.591,-1516.503,9431.456,8995.725,8709.813
2024-04-09 19:35:29.763205,100367000.0,100368700.0,100358049.18,16209.023,18345.772,19324.587,14509.023,16645.772,17624.587,25159.843,27296.592,28275.407
2024-04-09 19:35:30.768069,100386500.0,100373700.0,100391923.611,-4677.994,-3827.817,-3349.871,8122.006,8972.183,9450.129,-10101.605,-9251.428,-8773.482
2024-04-09 19:35:31.775798,100366500.0,100360200.0,100353061.011,-35482.699,-37881.553,-39125.493,-29182.699,-31581.553,-32825.493,-22043.71,-24442.564,-25686.504
2024-04-09 19:35:32.779363,100366500.0,100359500.0,100353060.998,-34071.969,-36798.051,-38223.352,-27071.969,-29798.051,-31223.352,-20632.967,-23359.049,-24784.35
2024-04-09 19:35:33.788399,100366500.0,100359500.0,100353060.998,-34071.969,-36798.051,-38223.352,-27071.969,-29798.051,-31223.352,-20632.967,-23359.049,-24784.35
2024-04-09 19:35:34.794308,100366500.0,100359200.0,100353060.998,-33592.363,-36465.481,-37961.204,-26292.363,-29165.481,-30661.204,-20153.361,-23026.479,-24522.202
2024-04-09 19:35:35.804454,100366500.0,100359200.0,100353060.998,-33592.363,-36465.481,-37961.204,-26292.363,-29165.481,-30661.204,-20153.361,-23026.479,-24522.202
2024-04-09 19:35:36.814470,100366500.0,100359500.0,100353063.401,-33774.996,-36487.644,-37910.191,-26774.996,-29487.644,-30910.191,-20338.397,-23051.045,-24473.592
2024-04-09 19:35:37.817187,100366500.0,100359500.0,100353063.401,-33774.996,-36487.644,-37910.191,-26774.996,-29487.644,-30910.191,-20338.397,-23051.045,-24473.592
2024-04-09 19:35:38.820405,100366500.0,100358800.0,100353063.401,-33294.31,-36148.078,-37639.945,-25594.31,-28448.078,-29939.945,-19857.711,-22711.479,-24203.346
2024-04-09 19:35:39.834656,100345000.0,100350400.0,100338769.231,-13223.732,-15644.48,-16937.13,-18623.732,-21044.48,-22337.13,-6992.963,-9413.711,-10706.361
2024-04-09 19:35:40.848311,100335000.0,100348500.0,100353821.716,-3377.685,-5829.003,-7131.228,-16877.685,-19329.003,-20631.228,-22199.401,-24650.719,-25952.944
2024-04-09 19:35:41.857608,100335000.0,100348000.0,100353897.918,-3293.79,-5784.166,-7101.156,-16293.79,-18784.166,-20101.156,-22191.708,-24682.084,-25999.074
2024-04-09 19:35:42.868424,100335000.0,100343700.0,100354000.0,-25433.491,-27702.314,-28729.685,-34133.491,-36402.314,-37429.685,-44433.491,-46702.314,-47729.685
2024-04-09 19:35:43.879120,100335000.0,100343700.0,100354000.0,-25315.52,-27606.278,-28645.424,-34015.52,-36306.278,-37345.424,-44315.52,-46606.278,-47645.424
2024-04-09 19:35:44.882353,100335000.0,100343000.0,100354000.0,-25062.814,-27467.674,-28550.723,-33062.814,-35467.674,-36550.723,-44062.814,-46467.674,-47550.723
2024-04-09 19:35:45.884948,100335000.0,100343000.0,100354000.0,-25062.814,-27467.674,-28550.723,-33062.814,-35467.674,-36550.723,-44062.814,-46467.674,-47550.723
2024-04-09 19:35:46.889341,100335000.0,100343000.0,100354000.0,-25134.715,-27498.015,-28568.482,-33134.715,-35498.015,-36568.482,-44134.715,-46498.015,-47568.482
2024-04-09 19:35:47.890944,100335000.0,100343000.0,100354000.0,-25134.715,-27498.015,-28568.482,-33134.715,-35498.015,-36568.482,-44134.715,-46498.015,-47568.482
2024-04-09 19:35:48.894409,100335000.0,100343000.0,100354000.0,-25134.715,-27498.015,-28568.482,-33134.715,-35498.015,-36568.482,-44134.715,-46498.015,-47568.482
2024-04-09 19:35:49.898195,100348000.0,100346400.0,100316041.078,-38432.116,-40656.503,-41675.24,-36832.116,-39056.503,-40075.24,-6473.194,-8697.581,-9716.318
2024-04-09 19:35:50.905493,100348000.0,100347700.0,100316047.945,-33250.874,-35146.23,-35978.139,-32950.874,-34846.23,-35678.139,-1298.819,-3194.175,-4026.084
2024-04-09 19:35:51.917081,100352000.0,100357500.0,100324042.401,-17199.259,-20632.34,-22424.332,-22699.259,-26132.34,-27924.332,10758.34,7325.259,5533.267
2024-04-09 19:35:52.926213,100352500.0,100358600.0,100325101.07,-21006.68,-23659.911,-24950.296,-27106.68,-29759.911,-31050.296,6392.25,3739.019,2448.634
2024-04-09 19:35:53.940144,100352500.0,100358500.0,100325101.07,-20822.308,-23551.525,-24873.729,-26822.308,-29551.525,-30873.729,6576.622,3847.405,2525.201
2024-04-09 19:35:54.952119,100352500.0,100358500.0,100325101.125,-20819.33,-23548.867,-24871.311,-26819.33,-29548.867,-30871.311,6579.545,3850.008,2527.564
